id,nom,ville,arrondissement,quartier,latitude,longitude,telephone,email,capacite_inscriptions,horaires_ouverture,statut
ELECAM-DOU-0133,Point d'Inscription ELECAM Japoma,Douala,Douala II,Japoma,4.108383,9.677716,+237 694 061 907,pointdinscri@gmail.com,3469,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0134,Point ELECAM PK12 134,Douala,Douala VI,PK12,4.037046,9.650614,+237 677 358 029,pointelecamp@yahoo.fr,2892,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0135,Agence ELECAM Ndogpassi 135,Douala,Douala I,Ndogpassi,4.031953,9.706652,+237 233 927 344,agenceelecam@yahoo.fr,864,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0136,Bureau ELECAM Douala I — Deido,Douala,Douala I,Deido,4.035568,9.784285,+237 694 072 325,bureauelecam@elecam.cm,2934,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0137,Point ELECAM Soboum 137,Douala,Douala IV,Soboum,4.080247,9.628334,+237 242 388 563,pointelecams@elecam.cm,3130,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0138,Bureau ELECAM Douala II — Ndog-Bea,Douala,Douala II,Ndog-Bea,4.105057,9.721082,+237 243 802 653,bureauelecam@gmail.com,3442,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0139,Bureau ELECAM Douala V — Koumassi,Douala,Douala V,Koumassi,4.069499,9.667666,+237 243 189 607,bureauelecam@yahoo.fr,648,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0140,Centre d'Inscription Électorale de PK8,Douala,Douala V,PK8,4.03741,9.724176,+237 690 028 670,centredinscr@yahoo.fr,1352,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0141,Bureau ELECAM Douala I — Bali,Douala,Douala I,Bali,4.11482,9.741456,+237 694 870 283,bureauelecam@gmail.com,2796,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0142,Point d'Inscription ELECAM Mboppi,Douala,Douala III,Mboppi,4.090725,9.771467,+237 694 742 872,pointdinscri@elecam.cm,548,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0143,Centre ELECAM de Logpom,Douala,Douala IV,Logpom,4.092229,9.70751,+237 694 050 073,centreelecam@gmail.com,3435,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0144,Centre ELECAM de Makepe,Douala,Douala IV,Makepe,3.973072,9.666715,+237 693 017 921,centreelecam@yahoo.fr,2354,Lun–Ven 07h30–14h30,Temporairement fermé
ELECAM-DOU-0145,Agence ELECAM PK17 145,Douala,Douala III,PK17,4.055705,9.798354,+237 243 767 573,agenceelecam@elecam.cm,1396,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0146,Centre d'Inscription Électorale de Koumassi,Douala,Douala II,Koumassi,3.984568,9.694518,+237 679 354 371,centredinscr@elecam.cm,4035,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0147,Point ELECAM Sodiko 147,Douala,Douala VI,Sodiko,4.013014,9.634534,+237 692 608 274,pointelecams@gmail.com,2754,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0148,Bureau ELECAM Douala III — Akwa,Douala,Douala III,Akwa,4.119445,9.730989,+237 690 940 185,bureauelecam@yahoo.fr,4319,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0149,Point ELECAM Bonapriso 149,Douala,Douala III,Bonapriso,4.135388,9.693352,+237 694 971 675,pointelecamb@gmail.com,3294,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0150,Point ELECAM Ndoghem 150,Douala,Douala III,Ndoghem,4.080711,9.739787,+237 693 622 804,pointelecamn@yahoo.fr,2969,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0151,Point ELECAM Nkongmondo 151,Douala,Douala V,Nkongmondo,4.063477,9.734309,+237 694 635 989,pointelecamn@gmail.com,4817,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0152,Agence ELECAM Soboum 152,Douala,Douala I,Soboum,4.094524,9.697778,+237 242 084 082,agenceelecam@yahoo.fr,2866,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0153,Centre d'Inscription Électorale de Bonamoussadi,Douala,Douala VI,Bonamoussadi,4.098116,9.706518,+237 242 752 747,centredinscr@yahoo.fr,3333,Lun–Sam 08h00–16h00,Temporairement fermé
ELECAM-DOU-0154,Bureau ELECAM Douala III — Makepe,Douala,Douala III,Makepe,4.077444,9.738138,+237 692 293 149,bureauelecam@elecam.cm,3587,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0155,Point ELECAM Bonapriso 155,Douala,Douala II,Bonapriso,3.998795,9.748612,+237 222 628 421,pointelecamb@gmail.com,4607,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0156,Centre d'Inscription Électorale de Village,Douala,Douala II,Village,4.087014,9.665948,+237 222 598 494,centredinscr@yahoo.fr,4905,Lun–Sam 08h00–16h00,En rénovation
ELECAM-DOU-0157,Point ELECAM Ndogbong 157,Douala,Douala III,Ndogbong,4.087293,9.740056,+237 690 048 356,pointelecamn@elecam.cm,2632,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0158,Point d'Inscription ELECAM Logbessou,Douala,Douala IV,Logbessou,4.045936,9.661079,+237 243 640 423,pointdinscri@yahoo.fr,995,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0159,Centre ELECAM de Deido,Douala,Douala IV,Deido,4.061394,9.679715,+237 694 764 345,centreelecam@gmail.com,4617,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0160,Point d'Inscription ELECAM Bassa,Douala,Douala I,Bassa,4.100394,9.732718,+237 222 531 439,pointdinscri@yahoo.fr,2504,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0161,Point d'Inscription ELECAM PK10,Douala,Douala VI,PK10,4.077703,9.655403,+237 678 149 040,pointdinscri@yahoo.fr,2655,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0162,Point ELECAM Sodiko 162,Douala,Douala V,Sodiko,4.050862,9.7671,+237 694 389 398,pointelecams@gmail.com,3390,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0163,Bureau ELECAM Douala I — Bessengue,Douala,Douala I,Bessengue,4.080258,9.739189,+237 691 190 901,bureauelecam@gmail.com,4165,Lun–Ven 07h30–14h30,Temporairement fermé
ELECAM-DOU-0164,Centre d'Inscription Électorale de Nyalla,Douala,Douala V,Nyalla,4.087502,9.635646,+237 691 387 548,centredinscr@gmail.com,3322,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0165,Point ELECAM Ndog-Bea 165,Douala,Douala I,Ndog-Bea,4.055412,9.646288,+237 692 453 409,pointelecamn@elecam.cm,3964,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0166,Agence ELECAM Nyalla Extension 166,Douala,Douala VI,Nyalla Extension,4.049715,9.687058,+237 233 749 533,agenceelecam@yahoo.fr,1545,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0167,Centre ELECAM de Bonaloka,Douala,Douala III,Bonaloka,4.070507,9.795392,+237 242 670 837,centreelecam@gmail.com,3681,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0168,Point ELECAM Boko 168,Douala,Douala III,Boko,4.051133,9.694176,+237 678 068 147,pointelecamb@gmail.com,972,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0169,Agence ELECAM Youpwé 169,Douala,Douala IV,Youpwé,3.994183,9.742982,+237 690 374 876,agenceelecam@elecam.cm,2165,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0170,Point ELECAM Bangue 170,Douala,Douala VI,Bangue,4.098076,9.775485,+237 691 160 875,pointelecamb@elecam.cm,1797,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0171,Point ELECAM Ndogpassi 171,Douala,Douala V,Ndogpassi,4.000882,9.716394,+237 693 208 185,pointelecamn@elecam.cm,2996,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0172,Point ELECAM Logbessou 172,Douala,Douala I,Logbessou,4.092571,9.658348,+237 690 994 962,pointelecaml@gmail.com,4635,Lun–Ven 07h30–14h30,Temporairement fermé
ELECAM-DOU-0173,Point d'Inscription ELECAM PK8,Douala,Douala VI,PK8,4.058719,9.623494,+237 678 333 920,pointdinscri@yahoo.fr,4921,Lun–Sam 07h30–15h00,En rénovation
ELECAM-DOU-0174,Point ELECAM Sodiko 174,Douala,Douala IV,Sodiko,4.058736,9.66917,+237 233 276 458,pointelecams@elecam.cm,2879,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0175,Centre ELECAM de Ndokoti,Douala,Douala I,Ndokoti,4.010616,9.783809,+237 243 498 488,centreelecam@gmail.com,4449,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0176,Point ELECAM PK8 176,Douala,Douala V,PK8,4.081026,9.791235,+237 677 337 367,pointelecamp@yahoo.fr,3031,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0177,Centre d'Inscription Électorale de PK12,Douala,Douala VI,PK12,4.038587,9.626599,+237 679 762 750,centredinscr@gmail.com,4568,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0178,Point ELECAM Village 178,Douala,Douala IV,Village,4.04707,9.680417,+237 243 207 983,pointelecamv@yahoo.fr,2711,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0179,Centre d'Inscription Électorale de Bonanjo,Douala,Douala II,Bonanjo,3.984137,9.670339,+237 222 986 361,centredinscr@gmail.com,3082,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0180,Bureau ELECAM Douala V — Makepe,Douala,Douala V,Makepe,3.982368,9.700164,+237 222 114 380,bureauelecam@elecam.cm,4109,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0181,Agence ELECAM Village 181,Douala,Douala V,Village,4.068159,9.627659,+237 222 368 143,agenceelecam@yahoo.fr,1104,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0182,Agence ELECAM Nzeng-Ayong 182,Douala,Douala V,Nzeng-Ayong,4.01028,9.779131,+237 694 843 562,agenceelecam@elecam.cm,4756,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0183,Agence ELECAM Ndogpassi 183,Douala,Douala VI,Ndogpassi,4.00327,9.78269,+237 693 463 187,agenceelecam@yahoo.fr,1665,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0184,Point ELECAM Ndog-Bea 184,Douala,Douala IV,Ndog-Bea,4.052976,9.677102,+237 690 898 237,pointelecamn@elecam.cm,3684,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0185,Centre ELECAM de PK8,Douala,Douala III,PK8,4.115904,9.759641,+237 678 017 703,centreelecam@elecam.cm,4211,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0186,Point ELECAM Sodiko 186,Douala,Douala VI,Sodiko,4.0513,9.708877,+237 693 078 055,pointelecams@yahoo.fr,3438,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0187,Point ELECAM PK17 187,Douala,Douala V,PK17,3.996929,9.644073,+237 690 507 307,pointelecamp@yahoo.fr,3597,Lun–Sam 07h30–15h00,Temporairement fermé
ELECAM-DOU-0188,Centre d'Inscription Électorale de New Bell,Douala,Douala VI,New Bell,3.976468,9.751382,+237 242 484 750,centredinscr@yahoo.fr,1808,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0189,Point ELECAM Kotto 189,Douala,Douala V,Kotto,4.099722,9.699936,+237 233 031 616,pointelecamk@gmail.com,825,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0190,Point ELECAM Mbanya 190,Douala,Douala IV,Mbanya,3.983959,9.707159,+237 243 400 830,pointelecamm@gmail.com,1804,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0191,Agence ELECAM Bassa 191,Douala,Douala II,Bassa,4.103228,9.664864,+237 678 325 425,agenceelecam@gmail.com,631,Lun–Ven 07h30–14h30,Temporairement fermé
ELECAM-DOU-0192,Point ELECAM Ndog-Bong 192,Douala,Douala III,Ndog-Bong,4.029794,9.762462,+237 692 644 124,pointelecamn@gmail.com,2361,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0193,Bureau ELECAM Douala IV — New Bell,Douala,Douala IV,New Bell,4.089474,9.746743,+237 690 896 633,bureauelecam@gmail.com,2998,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0194,Point ELECAM Japoma 194,Douala,Douala II,Japoma,3.988274,9.651926,+237 691 412 810,pointelecamj@yahoo.fr,2960,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0195,Agence ELECAM Nkongmondo 195,Douala,Douala I,Nkongmondo,3.99216,9.712838,+237 679 991 988,agenceelecam@yahoo.fr,2145,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0196,Agence ELECAM Bonaloka 196,Douala,Douala II,Bonaloka,4.112397,9.694571,+237 691 856 401,agenceelecam@yahoo.fr,1554,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0197,Agence ELECAM Nkongmondo 197,Douala,Douala I,Nkongmondo,4.10417,9.714556,+237 677 473 877,agenceelecam@gmail.com,3510,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0198,Bureau ELECAM Douala II — Bonanjo,Douala,Douala II,Bonanjo,4.009251,9.676785,+237 693 713 886,bureauelecam@yahoo.fr,4653,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0199,Point d'Inscription ELECAM Koumassi,Douala,Douala V,Koumassi,3.971681,9.719676,+237 243 986 031,pointdinscri@gmail.com,2037,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0200,Centre d'Inscription Électorale de Cité des Palmiers,Douala,Douala II,Cité des Palmiers,3.972736,9.752145,+237 694 668 568,centredinscr@yahoo.fr,2399,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0201,Agence ELECAM PK17 201,Douala,Douala V,PK17,4.139586,9.705353,+237 233 881 045,agenceelecam@gmail.com,1691,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0202,Agence ELECAM Bonanjo 202,Douala,Douala V,Bonanjo,4.011354,9.655242,+237 694 101 378,agenceelecam@gmail.com,2667,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0203,Centre d'Inscription Électorale de Logpom,Douala,Douala II,Logpom,3.970761,9.746721,+237 690 345 648,centredinscr@gmail.com,1500,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0204,Point ELECAM New Bell 204,Douala,Douala I,New Bell,4.062018,9.752825,+237 695 139 352,pointelecamn@yahoo.fr,4163,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0205,Bureau ELECAM Douala II — Cite SIC,Douala,Douala II,Cite SIC,4.124604,9.699058,+237 222 500 861,bureauelecam@yahoo.fr,4333,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0206,Point ELECAM Village 206,Douala,Douala VI,Village,4.085096,9.635099,+237 690 132 345,pointelecamv@gmail.com,1880,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0207,Centre ELECAM de Mbanya,Douala,Douala V,Mbanya,3.996751,9.700277,+237 679 177 228,centreelecam@gmail.com,3004,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0208,Point ELECAM Mbanya 208,Douala,Douala III,Mbanya,3.998072,9.726318,+237 695 335 267,pointelecamm@yahoo.fr,1915,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0209,Agence ELECAM Ndogpassi 209,Douala,Douala III,Ndogpassi,4.011109,9.69959,+237 694 161 615,agenceelecam@elecam.cm,894,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0210,Point ELECAM Nyalla 210,Douala,Douala V,Nyalla,4.122463,9.739933,+237 692 023 395,pointelecamn@yahoo.fr,1761,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0211,Point ELECAM Boko 211,Douala,Douala IV,Boko,4.065473,9.649783,+237 695 338 403,pointelecamb@elecam.cm,1659,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0212,Point d'Inscription ELECAM Bali,Douala,Douala V,Bali,4.039411,9.665372,+237 692 716 891,pointdinscri@elecam.cm,2635,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0213,Point ELECAM Bangue 213,Douala,Douala V,Bangue,4.077052,9.625883,+237 242 390 572,pointelecamb@gmail.com,4056,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0214,Agence ELECAM PK10 214,Douala,Douala I,PK10,4.034886,9.762605,+237 679 982 374,agenceelecam@gmail.com,1089,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0215,Point ELECAM Bonapriso 215,Douala,Douala V,Bonapriso,4.05239,9.639347,+237 692 639 750,pointelecamb@yahoo.fr,1633,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0216,Agence ELECAM Nzeng-Ayong 216,Douala,Douala II,Nzeng-Ayong,4.020023,9.652959,+237 242 186 568,agenceelecam@yahoo.fr,4027,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0217,Point ELECAM Koumassi 217,Douala,Douala I,Koumassi,4.025298,9.629052,+237 695 293 274,pointelecamk@yahoo.fr,3121,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0218,Point ELECAM Village 218,Douala,Douala VI,Village,4.009068,9.727507,+237 694 952 288,pointelecamv@gmail.com,624,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0219,Agence ELECAM Sodiko 219,Douala,Douala III,Sodiko,4.07891,9.689723,+237 679 836 715,agenceelecam@elecam.cm,4904,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0220,Centre d'Inscription Électorale de Boko,Douala,Douala V,Boko,4.039207,9.717299,+237 690 711 930,centredinscr@yahoo.fr,2469,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0221,Centre ELECAM de Bonaberi,Douala,Douala III,Bonaberi,4.101642,9.636111,+237 695 027 857,centreelecam@elecam.cm,1340,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0222,Bureau ELECAM Douala II — PK12,Douala,Douala II,PK12,4.050143,9.633557,+237 692 641 004,bureauelecam@yahoo.fr,4659,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0223,Agence ELECAM Nkongmondo 223,Douala,Douala III,Nkongmondo,4.10642,9.715456,+237 679 515 992,agenceelecam@gmail.com,3933,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0224,Point ELECAM Bassa 224,Douala,Douala V,Bassa,4.073814,9.746889,+237 693 796 600,pointelecamb@yahoo.fr,2460,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0225,Bureau ELECAM Douala II — Logpom,Douala,Douala II,Logpom,3.966501,9.735702,+237 678 119 236,bureauelecam@elecam.cm,2848,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0226,Bureau ELECAM Douala I — Bonamoussadi,Douala,Douala I,Bonamoussadi,4.007752,9.778037,+237 691 930 971,bureauelecam@gmail.com,3909,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0227,Centre d'Inscription Électorale de Makepe,Douala,Douala IV,Makepe,3.988265,9.757137,+237 243 861 581,centredinscr@gmail.com,4546,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0228,Agence ELECAM PK17 228,Douala,Douala III,PK17,4.134864,9.69248,+237 691 568 964,agenceelecam@elecam.cm,2999,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0229,Point ELECAM New Bell 229,Douala,Douala III,New Bell,4.108003,9.728507,+237 222 255 523,pointelecamn@yahoo.fr,2334,Lun–Ven 07h30–14h30,Temporairement fermé
ELECAM-DOU-0230,Bureau ELECAM Douala I — PK10,Douala,Douala I,PK10,4.081545,9.763142,+237 692 277 497,bureauelecam@yahoo.fr,4718,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0231,Agence ELECAM Nyalla Extension 231,Douala,Douala VI,Nyalla Extension,4.074539,9.629666,+237 233 927 876,agenceelecam@yahoo.fr,2908,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0232,Point ELECAM Village 232,Douala,Douala III,Village,4.087561,9.778714,+237 691 278 546,pointelecamv@yahoo.fr,3862,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0233,Point ELECAM Bonanjo 233,Douala,Douala II,Bonanjo,4.104035,9.78106,+237 692 723 729,pointelecamb@yahoo.fr,3922,Lun–Sam 08h00–16h00,Temporairement fermé
ELECAM-DOU-0234,Agence ELECAM Akwa 234,Douala,Douala III,Akwa,4.045619,9.771893,+237 243 351 147,agenceelecam@yahoo.fr,948,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0235,Bureau ELECAM Douala II — Bali,Douala,Douala II,Bali,4.074186,9.734781,+237 243 591 820,bureauelecam@gmail.com,3747,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0236,Bureau ELECAM Douala I — Nzeng-Ayong,Douala,Douala I,Nzeng-Ayong,4.067574,9.666316,+237 222 299 557,bureauelecam@gmail.com,3472,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0237,Bureau ELECAM Douala IV — Bali,Douala,Douala IV,Bali,4.01433,9.772064,+237 222 092 191,bureauelecam@yahoo.fr,4883,Lun–Sam 08h00–16h00,En rénovation
ELECAM-DOU-0238,Agence ELECAM Akwa 238,Douala,Douala I,Akwa,4.0649,9.671843,+237 222 997 712,agenceelecam@elecam.cm,3464,Lun–Sam 07h30–15h00,Temporairement fermé
ELECAM-DOU-0239,Point ELECAM Cite SIC 239,Douala,Douala V,Cite SIC,4.111442,9.69321,+237 690 108 928,pointelecamc@elecam.cm,2254,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0240,Point ELECAM Mbanya 240,Douala,Douala II,Mbanya,4.014416,9.633466,+237 222 082 991,pointelecamm@gmail.com,3111,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0241,Point ELECAM Akwa 241,Douala,Douala V,Akwa,4.069227,9.780543,+237 679 473 069,pointelecama@gmail.com,1758,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0242,Point ELECAM Ndokoti 242,Douala,Douala III,Ndokoti,4.093126,9.695394,+237 691 934 146,pointelecamn@elecam.cm,1983,Lun–Ven 07h30–14h30,Temporairement fermé
ELECAM-DOU-0243,Point ELECAM PK10 243,Douala,Douala II,PK10,3.988535,9.65151,+237 693 433 863,pointelecamp@elecam.cm,1914,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0244,Point d'Inscription ELECAM Cité des Palmiers,Douala,Douala VI,Cité des Palmiers,3.985704,9.75471,+237 679 604 139,pointdinscri@elecam.cm,4053,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0245,Bureau ELECAM Douala I — Cite SIC,Douala,Douala I,Cite SIC,3.978016,9.681438,+237 242 685 057,bureauelecam@elecam.cm,1754,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0246,Point ELECAM Nkongmondo 246,Douala,Douala VI,Nkongmondo,4.011414,9.639201,+237 695 727 025,pointelecamn@gmail.com,1141,Lun–Sam 08h00–16h00,En rénovation
ELECAM-DOU-0247,Agence ELECAM Logpom 247,Douala,Douala III,Logpom,4.046194,9.764378,+237 691 779 572,agenceelecam@yahoo.fr,3038,Lun–Ven 07h30–14h30,En rénovation
ELECAM-DOU-0248,Bureau ELECAM Douala II — PK17,Douala,Douala II,PK17,3.977072,9.701513,+237 243 115 118,bureauelecam@elecam.cm,3224,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0249,Centre d'Inscription Électorale de Bepanda,Douala,Douala IV,Bepanda,4.042231,9.738173,+237 242 339 742,centredinscr@elecam.cm,2988,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0250,Point ELECAM Bonapriso 250,Douala,Douala II,Bonapriso,4.017973,9.672642,+237 677 783 382,pointelecamb@elecam.cm,4337,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0251,Point ELECAM Bassa 251,Douala,Douala III,Bassa,4.040372,9.750822,+237 692 608 502,pointelecamb@elecam.cm,2317,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0252,Agence ELECAM Cité des Palmiers 252,Douala,Douala IV,Cité des Palmiers,4.011601,9.673667,+237 222 098 432,agenceelecam@gmail.com,1102,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0253,Bureau ELECAM Douala III — PK12,Douala,Douala III,PK12,4.015271,9.650508,+237 678 158 177,bureauelecam@gmail.com,700,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0254,Centre d'Inscription Électorale de Ndog-Bea,Douala,Douala II,Ndog-Bea,4.020358,9.709584,+237 695 168 511,centredinscr@elecam.cm,3627,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0255,Agence ELECAM Mbanya 255,Douala,Douala I,Mbanya,4.104758,9.668176,+237 693 044 511,agenceelecam@gmail.com,1637,Lun–Sam 07h30–15h00,Temporairement fermé
ELECAM-DOU-0256,Centre d'Inscription Électorale de Ndog-Passi III,Douala,Douala III,Ndog-Passi III,3.970922,9.731252,+237 243 651 240,centredinscr@gmail.com,4200,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0257,Bureau ELECAM Douala V — Ndog-Bong,Douala,Douala V,Ndog-Bong,4.131234,9.681658,+237 695 107 371,bureauelecam@elecam.cm,4595,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0258,Agence ELECAM Ndog-Bea 258,Douala,Douala IV,Ndog-Bea,4.031408,9.778198,+237 694 191 863,agenceelecam@yahoo.fr,2712,Lun–Sam 07h30–15h00,Opérationnel
