id,nom,ville,arrondissement,quartier,type_batiment,latitude,longitude,telephone,nb_urnes,accessibilite_pmr,inscrits_2017,votants_2017,bulletins_nuls_2017,SVE_2017,taux_participation_2017,RDPC_votes_2017,CDP_votes_2017,EPG_votes_2017,SAJ_votes_2017,ESA_votes_2017,autres_votes_2017,inscrits_2018,votants_2018,bulletins_nuls_2018,SVE_2018,taux_participation_2018,RDPC_votes_2018,CDP_votes_2018,EPG_votes_2018,SAJ_votes_2018,ESA_votes_2018,autres_votes_2018,inscrits_2019,votants_2019,bulletins_nuls_2019,SVE_2019,taux_participation_2019,RDPC_votes_2019,CDP_votes_2019,EPG_votes_2019,SAJ_votes_2019,ESA_votes_2019,autres_votes_2019
BV-YAO-0086,Bureau de Vote Nkolo N°3,Yaoundé,Yaoundé I,Nkolo,Centre culturel,3.820483,11.596303,+237 693 603 016,1,Oui,702,271,5,266,0.387,166,13,19,25,13,30,702,271,10,261,0.387,149,35,17,17,9,34,702,391,6,385,0.557,256,20,24,17,29,39
BV-YAO-0087,Collège de Nkolbikok — Bureau 7,Yaoundé,Yaoundé IV,Nkolbikok,Collège,3.893233,11.519589,+237 691 912 999,4,Non,543,212,3,209,0.392,127,11,17,22,7,25,543,215,7,208,0.396,155,9,8,11,9,16,543,152,3,149,0.281,120,12,2,4,2,9
BV-YAO-0088,Centre de Vote de Biteng — Salle 3,Yaoundé,Yaoundé V,Biteng,Salle polyvalente,3.914283,11.560764,+237 692 883 981,2,Oui,406,154,5,149,0.38,96,3,11,7,16,16,406,186,6,180,0.459,124,9,4,21,5,17,406,109,4,105,0.27,72,11,2,4,6,10
BV-YAO-0089,Bureau de Vote Simbock N°10,Yaoundé,Yaoundé VI,Simbock,Bibliothèque municipale,3.91717,11.469554,+237 233 598 269,2,Non,194,88,2,86,0.457,66,2,5,6,1,6,194,86,2,84,0.448,56,5,6,4,4,9,194,89,4,85,0.46,69,2,2,2,5,5
BV-YAO-0090,Salle polyvalente de Cité Verte — Bureau 4,Yaoundé,Yaoundé IV,Cité Verte,Salle polyvalente,3.840981,11.509274,+237 695 873 134,2,Non,721,535,18,517,0.743,275,61,48,40,20,73,721,485,22,463,0.673,281,10,47,44,26,55,721,430,5,425,0.597,338,10,19,9,23,26
BV-YAO-0091,Bureau de Vote Yaoundé VII — Mokolo 91,Yaoundé,Yaoundé VII,Mokolo,Collège,3.839397,11.59479,+237 695 876 651,4,Oui,886,435,7,428,0.492,277,33,26,19,27,46,886,566,6,560,0.639,393,6,57,45,9,50,886,243,7,236,0.275,126,26,11,10,30,33
BV-YAO-0092,Centre communautaire de Nkozoa — Bureau 2,Yaoundé,Yaoundé II,Nkozoa,Centre communautaire,3.827943,11.599691,+237 692 302 527,1,Non,942,622,10,612,0.661,465,21,19,29,34,44,942,418,5,413,0.444,188,20,41,67,29,68,942,338,7,331,0.359,193,24,35,30,7,42
BV-YAO-0093,Mairie Olembe,Yaoundé,Yaoundé III,Olembe,Mairie,3.934098,11.557747,+237 677 856 542,3,Non,742,384,13,371,0.518,182,31,51,18,32,57,742,339,4,335,0.458,185,8,27,41,29,45,742,448,15,433,0.605,261,23,30,56,11,52
BV-YAO-0094,Collège Omnisports,Yaoundé,Yaoundé II,Omnisports,Collège,3.808691,11.585797,+237 693 110 305,4,Oui,1062,794,13,781,0.748,538,63,22,63,22,73,1062,384,6,378,0.362,292,12,27,4,17,26,1062,540,17,523,0.509,331,67,13,25,29,58
BV-YAO-0095,Salle polyvalente Nsam,Yaoundé,Yaoundé V,Nsam,Salle polyvalente,3.769228,11.524025,+237 242 975 957,1,Non,454,196,3,193,0.434,134,8,14,5,14,18,454,274,10,264,0.604,137,14,26,23,26,38,454,258,5,253,0.569,141,7,33,5,33,34
BV-YAO-0096,Bureau de Vote Olembe N°6,Yaoundé,Yaoundé IV,Olembe,Bibliothèque municipale,3.777329,11.499252,+237 678 724 154,3,Non,912,534,19,515,0.586,243,48,25,102,15,82,912,604,14,590,0.663,401,52,40,17,23,57,912,387,15,372,0.425,290,20,5,8,24,25
BV-YAO-0097,Collège de Elig-Essono — Bureau 6,Yaoundé,Yaoundé V,Elig-Essono,Collège,3.944268,11.543788,+237 679 773 437,1,Non,366,226,10,216,0.619,124,13,21,17,13,28,366,149,2,147,0.409,104,14,1,2,13,13,366,219,5,214,0.601,134,8,20,16,12,24
BV-YAO-0098,Centre de Vote de Ahala — Salle 2,Yaoundé,Yaoundé VII,Ahala,Bibliothèque municipale,3.782523,11.545911,+237 233 193 427,4,Non,1049,669,18,651,0.638,395,8,33,61,77,77,1049,340,15,325,0.325,155,21,9,63,26,51,1049,572,13,559,0.545,310,39,63,18,54,75
BV-YAO-0099,École primaire de Simbock — Bureau 7,Yaoundé,Yaoundé VII,Simbock,École primaire,3.848438,11.417729,+237 691 671 560,1,Oui,994,383,9,374,0.386,220,38,33,31,5,47,994,307,13,294,0.309,223,19,6,11,14,21,994,292,14,278,0.295,172,9,20,31,14,32
BV-YAO-0100,École primaire de Mvog-Atangana — Bureau 8,Yaoundé,Yaoundé VII,Mvog-Atangana,École primaire,3.87677,11.420819,+237 243 098 283,2,Oui,820,542,20,522,0.662,266,34,31,47,67,77,820,419,12,407,0.512,188,12,11,58,72,66,820,336,14,322,0.41,190,24,31,32,5,40
BV-YAO-0101,Centre social Nkol-Eton,Yaoundé,Yaoundé V,Nkol-Eton,Centre social,3.946469,11.455566,+237 233 168 432,3,Non,892,459,12,447,0.516,289,16,59,6,29,48,892,573,27,546,0.643,410,20,24,24,27,41,892,378,5,373,0.424,241,11,28,14,39,40
BV-YAO-0102,Centre de Vote de Ekounou — Salle 3,Yaoundé,Yaoundé V,Ekounou,École primaire,3.893118,11.510622,+237 242 844 192,2,Non,681,457,12,445,0.672,282,66,24,5,19,49,681,354,6,348,0.521,210,12,16,41,27,42,681,238,5,233,0.35,145,8,17,28,8,27
BV-YAO-0103,Bureau de Vote Mvog-Beti N°4,Yaoundé,Yaoundé I,Mvog-Beti,Centre culturel,3.755651,11.472048,+237 677 663 444,4,Non,638,328,8,320,0.514,214,4,41,24,5,32,638,192,2,190,0.302,141,9,3,10,12,15,638,183,8,175,0.287,98,19,14,16,5,23
BV-YAO-0104,Bureau de Vote Yaoundé I — Oyomabang 104,Yaoundé,Yaoundé I,Oyomabang,Lycée,3.800431,11.413623,+237 679 527 131,1,Non,265,117,3,114,0.445,81,3,10,2,8,10,265,143,6,137,0.542,69,17,6,16,8,21,265,142,6,136,0.54,97,10,4,4,9,12
BV-YAO-0105,Centre social de Nkoldongo — Bureau 5,Yaoundé,Yaoundé V,Nkoldongo,Centre social,3.879515,11.423162,+237 677 895 928,3,Non,783,398,7,391,0.508,269,58,8,8,11,37,783,265,8,257,0.34,202,10,10,8,10,17,783,258,9,249,0.33,163,6,24,24,6,26
BV-YAO-0106,Bureau de Vote Yaoundé VI — Biteng 106,Yaoundé,Yaoundé VI,Biteng,Centre culturel,3.817369,11.54415,+237 691 537 469,3,Oui,187,87,3,84,0.469,55,9,5,3,3,9,187,123,2,121,0.662,89,5,5,9,3,10,187,69,1,68,0.37,34,6,11,3,4,10
BV-YAO-0107,Bureau de Vote Yaoundé VII — Ekounou 107,Yaoundé,Yaoundé VII,Ekounou,Bibliothèque municipale,3.77617,11.506765,+237 233 319 160,3,Oui,433,308,7,301,0.711,218,9,29,13,7,25,433,168,1,167,0.389,98,16,5,6,21,21,433,175,2,173,0.405,131,1,9,10,9,13
BV-YAO-0108,Centre culturel de Etoudi — Bureau 3,Yaoundé,Yaoundé VII,Etoudi,Centre culturel,3.937726,11.527044,+237 242 942 733,4,Non,794,483,4,479,0.609,347,20,37,23,12,40,794,420,10,410,0.529,283,26,31,3,28,39,794,475,17,458,0.599,366,14,23,23,4,28
BV-YAO-0109,Bureau de Vote Yaoundé IV — Ngousso 109,Yaoundé,Yaoundé IV,Ngousso,Centre culturel,3.81356,11.437568,+237 690 454 315,1,Oui,424,176,3,173,0.417,127,7,12,4,9,14,424,154,6,148,0.364,76,5,23,6,16,22,424,108,2,106,0.256,55,11,11,3,10,16
BV-YAO-0110,Bureau de Vote Mokolo N°2,Yaoundé,Yaoundé II,Mokolo,Collège,3.910858,11.511818,+237 243 597 268,1,Non,1169,702,19,683,0.601,417,8,53,83,42,80,1169,405,6,399,0.347,207,41,32,15,46,58,1169,687,20,667,0.588,314,17,139,29,62,106
BV-YAO-0111,Bureau de Vote Yaoundé V — Nsam 111,Yaoundé,Yaoundé V,Nsam,Lycée,3.88947,11.499816,+237 679 703 591,3,Oui,591,415,18,397,0.703,293,16,21,12,23,32,591,381,4,377,0.646,215,4,29,45,35,49,591,382,9,373,0.648,178,33,60,29,14,59
BV-YAO-0112,Mairie Mvog-Beti,Yaoundé,Yaoundé VI,Mvog-Beti,Mairie,3.844495,11.6045,+237 694 331 320,4,Non,580,289,13,276,0.499,127,27,38,14,25,45,580,195,8,187,0.336,123,11,15,14,5,19,580,317,15,302,0.547,179,8,19,31,28,37
BV-YAO-0113,Centre de Vote de Nsam — Salle 4,Yaoundé,Yaoundé III,Nsam,Centre culturel,3.911306,11.507447,+237 693 725 308,4,Non,803,583,25,558,0.727,265,30,41,94,40,88,803,494,17,477,0.616,287,19,7,68,39,57,803,252,5,247,0.314,150,29,27,7,5,29
BV-YAO-0114,Centre de Vote de Mvog-Atangana — Salle 5,Yaoundé,Yaoundé III,Mvog-Atangana,Centre social,3.866524,11.444368,+237 690 851 105,1,Oui,298,149,3,146,0.502,109,6,13,5,2,11,298,208,7,201,0.7,143,12,5,10,13,18,298,150,2,148,0.504,90,15,7,6,12,18
BV-YAO-0115,Bureau de Vote Santa Barbara N°18,Yaoundé,Yaoundé V,Santa Barbara,Collège,3.777361,11.447156,+237 694 497 564,4,Non,277,129,5,124,0.469,74,7,11,7,10,15,277,127,3,124,0.459,65,7,17,4,13,18,277,75,1,74,0.271,59,7,1,1,1,5
BV-YAO-0116,Centre de Vote de Mvog-Atangana — Salle 3,Yaoundé,Yaoundé III,Mvog-Atangana,Centre social,3.830336,11.558921,+237 695 185 186,2,Non,1026,660,32,628,0.644,320,87,48,36,45,92,1026,665,22,643,0.649,328,47,25,67,81,95,1026,477,8,469,0.466,251,12,62,26,52,66
BV-YAO-0117,Bibliothèque municipale de Etoudi — Bureau 4,Yaoundé,Yaoundé II,Etoudi,Bibliothèque municipale,3.875393,11.440444,+237 233 088 848,2,Non,655,365,11,354,0.558,191,31,22,10,51,49,655,205,5,200,0.313,101,27,10,13,19,30,655,402,4,398,0.615,308,6,19,18,19,28
BV-YAO-0118,Centre social de Nsimeyong — Bureau 2,Yaoundé,Yaoundé IV,Nsimeyong,Centre social,3.875293,11.404145,+237 243 720 865,1,Oui,413,214,9,205,0.52,156,10,6,4,14,15,413,229,2,227,0.555,143,8,16,25,10,25,413,152,6,146,0.368,84,13,13,12,5,19
BV-YAO-0119,Bureau de Vote Cité Verte N°8,Yaoundé,Yaoundé VI,Cité Verte,Centre social,3.906262,11.567034,+237 243 429 200,2,Oui,974,725,29,696,0.745,550,68,18,9,7,44,974,312,14,298,0.321,149,46,6,8,44,45,974,421,4,417,0.433,319,8,24,17,19,30
BV-YAO-0120,Bureau de Vote Yaoundé VII — Nkolbisson 120,Yaoundé,Yaoundé VII,Nkolbisson,Mairie,3.760899,11.566947,+237 695 304 076,4,Oui,453,238,7,231,0.528,107,21,17,28,21,37,453,163,1,162,0.36,90,16,17,13,4,22,453,184,7,177,0.408,94,23,7,24,4,25
BV-YAO-0121,Bureau de Vote Nkolbisson N°4,Yaoundé,Yaoundé III,Nkolbisson,Lycée,3.944305,11.552759,+237 677 001 067,3,Non,508,270,13,257,0.532,150,6,26,25,18,32,508,157,2,155,0.31,76,10,11,11,23,24,508,287,3,284,0.567,211,9,14,13,15,22
BV-YAO-0122,Bureau de Vote Nkol-Afeme N°14,Yaoundé,Yaoundé III,Nkol-Afeme,Centre culturel,3.877606,11.447006,+237 694 872 883,2,Non,1143,653,9,644,0.572,465,19,49,47,10,54,1143,628,17,611,0.55,406,49,43,40,11,62,1143,319,7,312,0.28,143,29,48,5,36,51
BV-YAO-0123,Centre communautaire de Biteng — Bureau 2,Yaoundé,Yaoundé II,Biteng,Centre communautaire,3.889875,11.536878,+237 678 182 675,4,Non,409,274,8,266,0.672,207,13,14,10,4,18,409,173,5,168,0.423,130,5,3,4,14,12,409,263,9,254,0.644,149,17,20,11,25,32
BV-YAO-0124,Bureau de Vote Oyomabang N°13,Yaoundé,Yaoundé IV,Oyomabang,Centre communautaire,3.943959,11.545615,+237 691 146 674,2,Non,679,252,5,247,0.372,199,2,12,12,7,15,679,339,3,336,0.501,238,25,4,12,27,30,679,426,19,407,0.628,285,27,12,18,28,37
BV-YAO-0125,Bibliothèque municipale Ngousso,Yaoundé,Yaoundé VII,Ngousso,Bibliothèque municipale,3.896073,11.451837,+237 692 288 173,1,Oui,345,189,7,182,0.548,127,20,5,5,8,17,345,211,9,202,0.614,103,23,7,13,26,30,345,147,5,142,0.428,80,9,9,11,14,19
BV-YAO-0126,Bureau de Vote Mvog-Ada N°20,Yaoundé,Yaoundé VI,Mvog-Ada,Mairie,3.843092,11.544274,+237 694 952 017,1,Oui,691,325,6,319,0.471,212,8,7,29,31,32,691,450,18,432,0.652,247,29,26,8,66,56,691,278,13,265,0.403,160,12,29,26,6,32
BV-YAO-0127,Bureau de Vote Yaoundé III — Émana 127,Yaoundé,Yaoundé III,Émana,Lycée,3.886826,11.439838,+237 693 091 726,1,Oui,509,219,10,209,0.432,122,5,28,17,11,26,509,310,9,301,0.61,139,12,8,53,40,49,509,192,2,190,0.379,104,20,3,19,18,26
BV-YAO-0128,Bureau de Vote Mvog-Ada N°16,Yaoundé,Yaoundé IV,Mvog-Ada,Collège,3.841777,11.575189,+237 693 779 063,2,Oui,902,647,30,617,0.718,449,20,38,14,45,51,902,368,15,353,0.409,207,34,14,15,39,44,902,514,14,500,0.57,294,29,55,44,16,62
BV-YAO-0129,Bureau de Vote Yaoundé I — Mvan 129,Yaoundé,Yaoundé I,Mvan,Mairie,3.946889,11.477404,+237 233 557 270,4,Non,1120,838,24,814,0.748,554,51,56,19,56,78,1120,407,11,396,0.364,295,8,16,24,22,31,1120,603,24,579,0.539,434,35,9,49,8,44
BV-YAO-0130,Bureau de Vote Yaoundé V — Elig-Essono 130,Yaoundé,Yaoundé V,Elig-Essono,Collège,3.812067,11.580877,+237 695 800 192,1,Oui,1028,594,20,574,0.579,439,15,11,31,37,41,1028,538,18,520,0.524,360,5,7,58,42,48,1028,347,9,338,0.338,243,13,21,18,14,29
BV-YAO-0131,Mairie Ahala,Yaoundé,Yaoundé VI,Ahala,Mairie,3.943574,11.552803,+237 690 183 696,3,Non,918,665,16,649,0.725,478,26,18,39,37,51,918,355,14,341,0.387,248,19,15,9,22,28,918,440,11,429,0.48,253,10,43,61,9,53
BV-YAO-0132,Bibliothèque municipale Simbock,Yaoundé,Yaoundé I,Simbock,Bibliothèque municipale,3.878587,11.559303,+237 690 092 701,3,Non,157,63,2,61,0.407,36,3,5,7,2,8,157,65,1,64,0.416,47,3,2,4,3,5,157,73,2,71,0.466,45,6,1,5,6,8
BV-YAO-0133,Lycée Mvog-Mbi,Yaoundé,Yaoundé III,Mvog-Mbi,Lycée,3.851709,11.480515,+237 695 478 437,2,Oui,521,208,5,203,0.4,121,34,5,14,4,25,521,281,6,275,0.539,143,11,21,25,35,40,521,275,4,271,0.529,131,13,24,38,23,42
BV-YAO-0134,Centre communautaire Tsinga,Yaoundé,Yaoundé VII,Tsinga,Centre communautaire,3.911921,11.445667,+237 242 861 297,4,Oui,534,234,3,231,0.439,168,15,2,10,17,19,534,281,6,275,0.528,129,43,13,21,25,44,534,321,15,306,0.601,237,7,14,21,6,21
BV-YAO-0135,Bureau de Vote Yaoundé VI — Nkolbikok 135,Yaoundé,Yaoundé VI,Nkolbikok,Centre social,3.771802,11.440904,+237 695 022 104,1,Oui,1180,716,16,700,0.607,538,47,16,4,46,49,1180,637,25,612,0.54,323,23,43,20,116,87,1180,572,15,557,0.485,320,49,41,42,34,71
BV-YAO-0136,Bureau de Vote Yaoundé VII — Nkoabang 136,Yaoundé,Yaoundé VII,Nkoabang,Mairie,3.826469,11.39989,+237 222 905 010,1,Oui,745,309,12,297,0.415,137,28,11,28,45,48,745,410,4,406,0.551,316,13,23,11,16,27,745,317,8,309,0.426,220,10,20,25,7,27
BV-YAO-0137,Bureau de Vote Yaoundé II — Mvog-Ada 137,Yaoundé,Yaoundé II,Mvog-Ada,Collège,3.832807,11.421708,+237 693 991 908,2,Non,512,209,5,204,0.409,149,7,13,7,11,17,512,356,8,348,0.697,162,37,60,25,8,56,512,214,8,206,0.418,132,14,3,25,10,22
BV-YAO-0138,Bibliothèque municipale Nkoabang,Yaoundé,Yaoundé III,Nkoabang,Bibliothèque municipale,3.936798,11.481367,+237 242 304 117,3,Non,806,531,17,514,0.66,354,49,4,37,22,48,806,273,13,260,0.339,156,23,8,20,22,31,806,234,3,231,0.291,186,10,2,16,3,14
BV-YAO-0139,Bureau de Vote Yaoundé IV — Mfandena 139,Yaoundé,Yaoundé IV,Mfandena,Centre communautaire,3.863593,11.467346,+237 693 868 151,3,Non,398,151,3,148,0.379,96,2,14,12,8,16,398,240,5,235,0.604,169,6,10,21,9,20,398,204,10,194,0.513,91,18,33,10,11,31
BV-YAO-0140,Centre de Vote de Tsinga — Salle 3,Yaoundé,Yaoundé IV,Tsinga,Bibliothèque municipale,3.870745,11.598011,+237 678 933 260,3,Oui,888,514,6,508,0.58,276,64,12,70,16,70,888,338,7,331,0.381,156,42,29,42,9,53,888,365,16,349,0.412,232,27,5,9,41,35
BV-YAO-0141,Bureau de Vote Etoudi N°6,Yaoundé,Yaoundé VII,Etoudi,Centre social,3.806432,11.518301,+237 242 045 579,3,Non,822,369,5,364,0.449,214,20,48,30,7,45,822,256,4,252,0.312,124,11,29,12,37,39,822,496,15,481,0.604,279,31,18,49,43,61
BV-YAO-0142,Mairie de Nkol-Afeme — Bureau 8,Yaoundé,Yaoundé VI,Nkol-Afeme,Mairie,3.798106,11.566857,+237 695 500 166,4,Non,198,74,3,71,0.377,43,3,7,4,5,9,198,118,3,115,0.599,59,9,13,3,14,17,198,119,3,116,0.602,91,1,6,4,7,7
BV-YAO-0143,Bureau de Vote Yaoundé III — Mfandena 143,Yaoundé,Yaoundé III,Mfandena,Collège,3.919458,11.422464,+237 679 211 502,1,Oui,414,154,5,149,0.373,86,12,11,9,12,19,414,179,7,172,0.434,80,20,24,12,8,28,414,244,8,236,0.591,119,27,22,12,21,35
BV-YAO-0144,Centre social de Nsam — Bureau 3,Yaoundé,Yaoundé VI,Nsam,Centre social,3.777551,11.557782,+237 233 510 861,3,Non,303,154,1,153,0.511,96,6,12,11,11,17,303,178,3,175,0.59,100,16,5,20,11,23,303,144,1,143,0.478,103,8,9,5,6,12
BV-YAO-0145,Bureau de Vote Essos N°17,Yaoundé,Yaoundé IV,Essos,Bibliothèque municipale,3.880556,11.601705,+237 695 697 346,1,Non,445,303,12,291,0.683,145,24,13,35,30,44,445,271,3,268,0.61,173,25,23,6,12,29,445,140,6,134,0.315,69,5,15,20,5,20
BV-YAO-0146,Bureau de Vote Yaoundé VII — Melen 146,Yaoundé,Yaoundé VII,Melen,Lycée,3.885987,11.541759,+237 691 394 754,2,Non,296,188,4,184,0.638,118,14,12,8,12,20,296,124,2,122,0.42,83,15,6,3,3,12,296,138,4,134,0.469,98,1,7,9,8,11
BV-YAO-0147,Bureau de Vote Yaoundé II — Etoudi 147,Yaoundé,Yaoundé II,Etoudi,Bibliothèque municipale,3.902649,11.545239,+237 233 036 639,2,Non,262,102,4,98,0.392,65,5,3,4,11,10,262,147,5,142,0.564,100,17,3,5,4,13,262,114,3,111,0.436,78,10,6,2,5,10
BV-YAO-0148,École primaire de Tsinga — Bureau 3,Yaoundé,Yaoundé II,Tsinga,École primaire,3.876631,11.396414,+237 677 700 807,3,Non,505,342,15,327,0.677,235,4,17,31,12,28,505,242,4,238,0.48,167,22,10,12,5,22,505,154,6,148,0.307,103,3,9,12,7,14
BV-YAO-0149,Bureau de Vote Melen N°12,Yaoundé,Yaoundé VII,Melen,Bibliothèque municipale,3.858292,11.560084,+237 690 495 896,3,Non,717,390,16,374,0.545,301,24,19,2,6,22,717,424,5,419,0.592,260,14,21,38,38,48,717,379,5,374,0.53,247,18,10,25,36,38
BV-YAO-0150,Centre de Vote de Nkol-Eton — Salle 5,Yaoundé,Yaoundé IV,Nkol-Eton,Lycée,3.825734,11.551077,+237 690 881 192,4,Non,583,319,7,312,0.548,180,3,27,40,22,40,583,301,10,291,0.518,139,35,34,29,8,46,583,172,8,164,0.296,128,7,7,7,4,11
BV-YAO-0151,Bibliothèque municipale de Biyem-Assi — Bureau 6,Yaoundé,Yaoundé II,Biyem-Assi,Bibliothèque municipale,3.786761,11.496688,+237 233 533 785,2,Oui,867,447,9,438,0.516,243,20,7,72,37,59,867,277,10,267,0.32,147,39,28,10,7,36,867,507,7,500,0.586,254,30,25,58,59,74
BV-YAO-0152,Bureau de Vote Nkoabang N°10,Yaoundé,Yaoundé VII,Nkoabang,Mairie,3.85318,11.532478,+237 233 776 077,4,Non,569,235,3,232,0.414,129,28,11,8,25,31,569,216,5,211,0.38,130,21,11,7,17,25,569,277,2,275,0.488,210,11,8,16,10,20
BV-YAO-0153,Centre social Cité Verte,Yaoundé,Yaoundé II,Cité Verte,Centre social,3.805514,11.583884,+237 690 497 175,4,Non,366,150,7,143,0.411,103,13,5,5,5,12,366,158,4,154,0.432,84,3,17,7,22,21,366,153,5,148,0.419,93,12,12,13,1,17
BV-YAO-0154,Bureau de Vote Yaoundé II — Mokolo 154,Yaoundé,Yaoundé II,Mokolo,Lycée,3.873876,11.402446,+237 222 908 422,3,Non,1161,477,20,457,0.411,284,45,18,40,18,52,1161,740,34,706,0.638,413,71,55,45,34,88,1161,562,25,537,0.484,330,33,45,22,45,62
BV-YAO-0155,Salle polyvalente Mvog-Ada,Yaoundé,Yaoundé III,Mvog-Ada,Salle polyvalente,3.832996,11.508087,+237 677 054 681,4,Non,728,409,12,397,0.562,316,9,9,25,14,24,728,306,10,296,0.421,229,16,7,7,17,20,728,301,4,297,0.415,158,27,22,13,35,42
BV-YAO-0156,Centre de Vote de Santa Barbara — Salle 2,Yaoundé,Yaoundé VI,Santa Barbara,Collège,3.80212,11.439326,+237 242 556 785,4,Non,466,335,9,326,0.719,223,16,19,10,27,31,466,177,5,172,0.382,119,5,13,9,10,16,466,157,4,153,0.338,87,7,18,11,10,20
BV-YAO-0157,Bureau de Vote Yaoundé IV — Nkolo 157,Yaoundé,Yaoundé IV,Nkolo,Centre social,3.877616,11.435639,+237 694 165 034,1,Non,783,459,11,448,0.587,293,20,23,30,35,47,783,326,13,313,0.417,238,17,17,8,10,23,783,398,12,386,0.509,244,38,17,31,13,43
BV-YAO-0158,Bureau de Vote Yaoundé III — Nkolbisson 158,Yaoundé,Yaoundé III,Nkolbisson,Lycée,3.836253,11.439582,+237 694 354 318,4,Non,1095,590,13,577,0.539,350,11,15,89,44,68,1095,645,17,628,0.589,356,94,49,35,12,82,1095,524,24,500,0.479,254,52,12,39,69,74
BV-YAO-0159,Centre de Vote de Étoa-Meki — Salle 4,Yaoundé,Yaoundé V,Étoa-Meki,Bibliothèque municipale,3.882721,11.591934,+237 690 337 157,4,Oui,1121,641,13,628,0.573,342,22,121,25,32,86,1121,446,17,429,0.398,234,59,37,27,13,59,1121,398,18,380,0.356,233,9,23,62,8,45
BV-YAO-0160,Centre culturel Mimboman,Yaoundé,Yaoundé III,Mimboman,Centre culturel,3.815402,11.446762,+237 242 607 405,2,Non,339,212,8,204,0.625,112,4,24,14,22,28,339,186,2,184,0.549,96,16,15,24,6,27,339,98,4,94,0.291,54,5,6,8,9,12
BV-YAO-0161,Bureau de Vote Mfandena N°12,Yaoundé,Yaoundé III,Mfandena,Centre culturel,3.828878,11.454535,+237 691 488 449,2,Oui,639,343,4,339,0.537,184,31,36,36,5,47,639,308,8,300,0.483,155,24,28,40,9,44,639,317,13,304,0.497,187,27,16,7,32,35
BV-YAO-0162,Salle polyvalente de Nkomo — Bureau 4,Yaoundé,Yaoundé I,Nkomo,Salle polyvalente,3.886433,11.505516,+237 690 150 894,4,Non,679,355,8,347,0.523,268,11,23,16,5,24,679,366,18,348,0.54,205,10,19,52,19,43,679,354,15,339,0.522,181,17,39,12,42,48
BV-YAO-0163,Centre de Vote de Simbock — Salle 4,Yaoundé,Yaoundé V,Simbock,Centre culturel,3.871629,11.545756,+237 233 376 789,4,Non,966,407,16,391,0.422,305,9,11,23,17,26,966,588,13,575,0.609,300,92,27,11,62,83,966,483,13,470,0.501,365,24,21,11,17,32
BV-YAO-0164,Centre culturel de Nkomo — Bureau 8,Yaoundé,Yaoundé II,Nkomo,Centre culturel,3.928531,11.433002,+237 678 908 882,4,Non,1022,598,13,585,0.585,388,30,31,24,53,59,1022,436,9,427,0.427,213,29,70,27,23,65,1022,442,20,422,0.433,243,26,40,41,18,54
BV-YAO-0165,Centre communautaire de Nsam — Bureau 1,Yaoundé,Yaoundé VI,Nsam,Centre communautaire,3.886132,11.515313,+237 677 300 957,1,Non,190,140,5,135,0.74,68,18,8,11,10,20,190,132,6,126,0.699,81,4,3,19,5,14,190,56,2,54,0.298,35,4,4,4,1,6
BV-YAO-0166,Bureau de Vote Étoa-Meki 166,Yaoundé,Yaoundé IV,Étoa-Meki,Lycée,3.786933,11.498851,+237 233 746 016,3,Non,794,506,10,496,0.638,376,26,6,41,11,36,794,317,13,304,0.4,231,9,9,21,12,22,794,470,6,464,0.592,269,42,30,43,21,59
BV-YAO-0167,Bureau de Vote Yaoundé V — Mvog-Mbi 167,Yaoundé,Yaoundé V,Mvog-Mbi,Bibliothèque municipale,3.823089,11.474295,+237 693 919 538,2,Oui,155,106,3,103,0.689,60,7,13,7,3,13,155,57,2,55,0.372,46,1,2,1,2,3,155,68,1,67,0.441,34,9,6,4,4,10
BV-YAO-0168,Bureau de Vote Nkoldongo N°7,Yaoundé,Yaoundé VII,Nkoldongo,Centre social,3.876872,11.504101,+237 222 472 176,1,Non,897,464,15,449,0.517,243,6,29,58,51,62,897,508,9,499,0.567,299,39,39,23,39,60,897,458,10,448,0.511,235,36,18,45,50,64
BV-YAO-0169,Salle polyvalente de Omnisports — Bureau 6,Yaoundé,Yaoundé V,Omnisports,Salle polyvalente,3.745186,11.525061,+237 695 591 142,4,Non,683,476,11,465,0.698,342,20,26,29,11,37,683,389,14,375,0.57,187,39,56,17,19,57,683,387,17,370,0.567,176,23,31,47,34,59
BV-YAO-0170,Salle polyvalente Nsimeyong,Yaoundé,Yaoundé IV,Nsimeyong,Salle polyvalente,3.857515,11.521012,+237 678 226 359,3,Non,1016,429,20,409,0.423,326,14,12,12,20,25,1016,615,9,606,0.606,279,57,100,56,16,98,1016,507,19,488,0.5,378,32,8,25,12,33
BV-YAO-0171,Centre social de Biyem-Assi — Bureau 6,Yaoundé,Yaoundé III,Biyem-Assi,Centre social,3.859022,11.451716,+237 678 853 755,1,Oui,589,364,11,353,0.618,243,31,26,16,4,33,589,317,3,314,0.54,242,20,9,18,3,22,589,162,5,157,0.275,77,6,25,4,21,24
BV-YAO-0172,Centre de Vote de Cité Verte — Salle 1,Yaoundé,Yaoundé V,Cité Verte,Centre social,3.888433,11.578636,+237 242 230 746,1,Non,1151,655,8,647,0.57,402,8,67,62,34,74,1151,612,10,602,0.532,306,46,73,62,26,89,1151,611,19,592,0.532,302,56,76,31,40,87
