id,nom,ville,arrondissement,quartier,type_batiment,latitude,longitude,telephone,nb_urnes,accessibilite_pmr,inscrits_2017,votants_2017,bulletins_nuls_2017,SVE_2017,taux_participation_2017,RDPC_votes_2017,CDP_votes_2017,EPG_votes_2017,SAJ_votes_2017,ESA_votes_2017,autres_votes_2017,inscrits_2018,votants_2018,bulletins_nuls_2018,SVE_2018,taux_participation_2018,RDPC_votes_2018,CDP_votes_2018,EPG_votes_2018,SAJ_votes_2018,ESA_votes_2018,autres_votes_2018,inscrits_2019,votants_2019,bulletins_nuls_2019,SVE_2019,taux_participation_2019,RDPC_votes_2019,CDP_votes_2019,EPG_votes_2019,SAJ_votes_2019,ESA_votes_2019,autres_votes_2019
BV-DOU-0091,Bureau de Vote PK8 N°15,Douala,Douala V,PK8,Centre social,4.073253,9.634882,+237 677 094 365,3,Oui,674,435,4,431,0.645,346,15,16,19,9,26,674,286,13,273,0.425,160,27,26,6,20,34,674,367,13,354,0.546,276,5,26,20,3,24
BV-DOU-0092,Centre de Vote de Ndogbong — Salle 4,Douala,Douala V,Ndogbong,Centre culturel,4.082141,9.730694,+237 242 680 999,1,Oui,342,132,2,130,0.388,77,8,16,6,7,16,342,152,2,150,0.447,101,9,15,6,4,15,342,109,4,105,0.319,52,15,6,9,7,16
BV-DOU-0093,Mairie Makepe,Douala,Douala VI,Makepe,Mairie,4.016639,9.708968,+237 243 279 392,3,Non,460,303,9,294,0.659,194,11,16,19,24,30,460,204,8,196,0.444,111,21,4,21,13,26,460,162,7,155,0.353,96,15,17,5,4,18
BV-DOU-0094,Bureau de Vote Ndog-Passi III N°4,Douala,Douala VI,Ndog-Passi III,Centre social,4.00988,9.628621,+237 692 952 081,2,Oui,739,462,6,456,0.626,299,11,48,22,29,47,739,229,6,223,0.311,139,19,9,17,14,25,739,453,12,441,0.614,233,47,6,8,84,63
BV-DOU-0095,Lycée Bonaberi,Douala,Douala III,Bonaberi,Lycée,4.07406,9.725334,+237 678 430 147,3,Non,1181,574,21,553,0.487,386,22,43,41,11,50,1181,496,14,482,0.421,236,41,22,64,45,74,1181,502,10,492,0.426,257,57,29,42,36,71
BV-DOU-0096,Bureau de Vote Douala IV — Bonaberi 96,Douala,Douala IV,Bonaberi,Lycée,4.06146,9.644893,+237 694 630 867,2,Non,259,165,5,160,0.638,113,9,10,10,4,14,259,158,5,153,0.613,119,8,1,7,7,11,259,72,1,71,0.281,38,2,6,5,10,10
BV-DOU-0097,Bureau de Vote Douala II — Bangue 97,Douala,Douala II,Bangue,Bibliothèque municipale,4.073227,9.653219,+237 677 753 761,4,Non,828,415,13,402,0.501,306,11,28,15,13,29,828,575,25,550,0.695,274,102,27,49,15,83,828,480,15,465,0.581,272,30,31,35,39,58
BV-DOU-0098,Centre de Vote de Logpom — Salle 2,Douala,Douala IV,Logpom,Mairie,4.073351,9.675227,+237 693 006 183,2,Non,498,246,7,239,0.495,154,22,2,23,12,26,498,263,12,251,0.53,147,9,18,34,12,31,498,170,1,169,0.343,126,2,9,7,12,13
BV-DOU-0099,Bureau de Vote Cité des Palmiers N°20,Douala,Douala I,Cité des Palmiers,Bibliothèque municipale,4.086925,9.637291,+237 690 056 882,4,Non,349,226,6,220,0.648,117,23,19,3,27,31,349,170,4,166,0.489,99,12,11,7,17,20,349,131,5,126,0.378,101,4,3,5,5,8
BV-DOU-0100,Bureau de Vote Bonaberi N°17,Douala,Douala V,Bonaberi,Bibliothèque municipale,4.111334,9.760095,+237 242 313 210,1,Oui,1166,862,9,853,0.74,425,84,57,137,21,129,1166,648,11,637,0.556,406,80,29,41,11,70,1166,755,19,736,0.648,420,108,12,41,60,95
BV-DOU-0101,École primaire Cite SIC,Douala,Douala VI,Cite SIC,École primaire,4.050917,9.666922,+237 222 558 785,4,Non,437,259,12,247,0.595,174,11,16,18,6,22,437,163,2,161,0.375,105,20,8,2,9,17,437,137,2,135,0.315,84,6,16,9,5,15
BV-DOU-0102,Bureau de Vote Kotto N°7,Douala,Douala IV,Kotto,Mairie,4.084534,9.736443,+237 692 916 483,2,Oui,865,605,13,592,0.7,445,29,16,29,29,44,865,482,13,469,0.558,330,7,41,15,34,42,865,332,16,316,0.384,214,20,7,24,20,31
BV-DOU-0103,Bureau de Vote Douala I — Akwa 103,Douala,Douala I,Akwa,Salle polyvalente,4.006593,9.762061,+237 678 641 952,1,Non,704,515,16,499,0.733,240,41,46,66,28,78,704,263,9,254,0.375,147,9,26,16,24,32,704,229,9,220,0.326,146,15,10,18,9,22
BV-DOU-0104,Bureau de Vote Douala I — Nzeng-Ayong 104,Douala,Douala I,Nzeng-Ayong,Salle polyvalente,3.9825,9.714671,+237 692 915 923,4,Non,1153,833,41,792,0.723,535,50,76,14,40,77,1153,763,8,755,0.662,599,10,9,30,60,47,1153,378,18,360,0.328,234,3,20,40,25,38
BV-DOU-0105,Bureau de Vote Douala I — Mbanya 105,Douala,Douala I,Mbanya,Salle polyvalente,4.047955,9.656382,+237 694 143 654,1,Non,1135,552,24,528,0.487,289,119,15,17,16,72,1135,505,11,494,0.445,292,48,59,21,13,61,1135,591,15,576,0.521,353,24,55,34,43,67
BV-DOU-0106,Bureau de Vote Mbanya N°15,Douala,Douala VI,Mbanya,Mairie,4.099194,9.764001,+237 693 159 992,1,Non,671,334,11,323,0.498,185,30,23,11,32,42,671,267,3,264,0.399,185,22,7,24,2,24,671,321,10,311,0.479,178,54,16,5,18,40
BV-DOU-0107,Bureau de Vote Bessengue N°1,Douala,Douala V,Bessengue,Centre social,4.062141,9.621247,+237 692 051 736,2,Non,856,611,11,600,0.714,348,34,41,60,41,76,856,412,10,402,0.482,286,30,24,18,9,35,856,339,15,324,0.397,188,28,25,31,11,41
BV-DOU-0108,Bureau de Vote PK10 N°9,Douala,Douala III,PK10,Centre culturel,4.116169,9.744197,+237 233 947 704,3,Non,981,562,26,536,0.574,345,34,43,23,33,58,981,536,26,510,0.547,275,32,83,26,23,71,981,477,11,466,0.487,309,7,12,32,59,47
BV-DOU-0109,Bureau de Vote Nzeng-Ayong N°5,Douala,Douala I,Nzeng-Ayong,Centre culturel,4.101242,9.679745,+237 694 903 905,1,Non,408,261,8,253,0.64,137,27,5,28,21,35,408,248,6,242,0.609,186,4,20,11,4,17,408,129,6,123,0.317,59,17,3,10,15,19
BV-DOU-0110,École primaire Logbessou,Douala,Douala I,Logbessou,École primaire,4.035139,9.777317,+237 695 630 129,3,Non,305,131,5,126,0.43,71,1,14,12,11,17,305,149,5,144,0.49,95,8,10,10,6,15,305,191,8,183,0.627,107,12,13,16,12,23
BV-DOU-0111,Centre culturel Mbanya,Douala,Douala III,Mbanya,Centre culturel,4.119091,9.764682,+237 694 896 830,4,Oui,1085,769,33,736,0.709,497,48,39,53,27,72,1085,376,4,372,0.347,223,4,38,39,23,45,1085,561,19,542,0.517,257,38,69,54,38,86
BV-DOU-0112,Salle polyvalente de Ndog-Bong — Bureau 4,Douala,Douala IV,Ndog-Bong,Salle polyvalente,4.048795,9.701146,+237 678 389 444,2,Non,609,217,10,207,0.358,102,31,20,6,16,32,609,326,12,314,0.535,151,42,13,24,35,49,609,158,2,156,0.26,81,15,12,7,18,23
BV-DOU-0113,Bureau de Vote Youpwé N°1,Douala,Douala V,Youpwé,Centre culturel,3.999086,9.639415,+237 695 635 683,1,Non,774,414,7,407,0.535,211,30,27,18,62,59,774,496,10,486,0.641,258,38,41,39,41,69,774,324,4,320,0.419,197,24,22,7,33,37
BV-DOU-0114,Salle polyvalente Nzeng-Ayong,Douala,Douala II,Nzeng-Ayong,Salle polyvalente,4.017675,9.651761,+237 242 170 108,1,Non,614,227,7,220,0.371,114,16,28,12,18,32,614,345,15,330,0.563,251,15,4,27,9,24,614,248,11,237,0.405,184,7,7,10,13,16
BV-DOU-0115,Centre communautaire Ndoghem,Douala,Douala VI,Ndoghem,Centre communautaire,4.009835,9.650771,+237 677 510 617,3,Oui,691,382,11,371,0.554,294,17,31,3,3,23,691,427,12,415,0.618,230,26,15,73,15,56,691,366,4,362,0.531,192,29,34,34,22,51
BV-DOU-0116,Lycée de Soboum — Bureau 7,Douala,Douala II,Soboum,Lycée,4.003733,9.722031,+237 690 895 815,1,Non,415,280,7,273,0.676,213,6,7,14,15,18,415,204,2,202,0.493,101,26,2,22,20,31,415,142,2,140,0.343,87,17,14,1,5,16
BV-DOU-0117,Bureau de Vote Sodiko N°13,Douala,Douala I,Sodiko,Centre communautaire,3.97817,9.742815,+237 243 169 030,2,Non,1066,667,16,651,0.627,317,34,90,24,86,100,1066,573,14,559,0.538,402,8,24,38,40,47,1066,396,9,387,0.372,189,44,61,21,12,60
BV-DOU-0118,Bureau de Vote Logpom N°18,Douala,Douala IV,Logpom,Centre communautaire,4.071726,9.768279,+237 693 470 726,4,Non,408,274,5,269,0.672,150,31,20,26,6,36,408,156,6,150,0.383,94,10,12,15,2,17,408,123,3,120,0.302,94,3,5,4,6,8
BV-DOU-0119,École primaire Nyalla Extension,Douala,Douala II,Nyalla Extension,École primaire,4.041843,9.731747,+237 222 686 315,1,Non,1139,452,16,436,0.398,266,4,56,53,6,51,1139,424,21,403,0.373,244,35,47,15,14,48,1139,350,9,341,0.307,200,18,26,11,44,42
BV-DOU-0120,Bureau de Vote Youpwé N°12,Douala,Douala IV,Youpwé,Centre social,3.972597,9.747263,+237 243 351 375,3,Oui,631,272,7,265,0.432,209,6,8,11,14,17,631,413,13,400,0.655,268,23,5,41,23,40,631,295,12,283,0.468,183,9,3,31,27,30
BV-DOU-0121,Salle polyvalente de Soboum — Bureau 2,Douala,Douala III,Soboum,Salle polyvalente,4.087771,9.659055,+237 693 549 748,1,Non,470,200,3,197,0.428,140,7,12,2,19,17,470,239,4,235,0.51,149,18,14,6,22,26,470,261,7,254,0.556,185,22,4,3,19,21
BV-DOU-0122,Centre social de Deido — Bureau 4,Douala,Douala VI,Deido,Centre social,4.059237,9.699896,+237 690 346 173,2,Non,418,280,4,276,0.671,130,28,34,35,5,44,418,202,7,195,0.485,156,2,5,9,11,12,418,190,3,187,0.456,138,8,3,3,20,15
BV-DOU-0123,Bureau de Vote Bali N°14,Douala,Douala VI,Bali,Bibliothèque municipale,3.968946,9.729701,+237 693 169 850,2,Non,875,348,13,335,0.399,233,3,22,22,24,31,875,389,5,384,0.445,228,55,39,6,9,47,875,510,12,498,0.583,386,6,37,31,4,34
BV-DOU-0124,Bureau de Vote Bassa N°9,Douala,Douala V,Bassa,Centre culturel,4.079973,9.72491,+237 690 306 091,3,Non,309,185,6,179,0.601,110,4,16,3,25,21,309,170,7,163,0.552,114,9,10,6,9,15,309,97,3,94,0.314,64,2,8,5,6,9
BV-DOU-0125,Bureau de Vote Douala V — Bonanjo 125,Douala,Douala V,Bonanjo,Bibliothèque municipale,4.043899,9.656485,+237 233 384 438,1,Oui,1051,742,26,716,0.707,430,45,30,18,107,86,1051,590,27,563,0.561,279,68,21,46,64,85,1051,293,14,279,0.28,158,30,34,8,12,37
BV-DOU-0126,Bibliothèque municipale Boko,Douala,Douala I,Boko,Bibliothèque municipale,4.017755,9.626688,+237 678 822 367,4,Non,955,631,10,621,0.662,476,40,36,15,10,44,955,464,17,447,0.486,215,27,71,48,16,70,955,383,14,369,0.402,221,4,34,40,25,45
BV-DOU-0127,Mairie de Bonanjo — Bureau 7,Douala,Douala V,Bonanjo,Mairie,4.033817,9.668391,+237 693 346 740,2,Oui,151,74,3,71,0.494,39,4,5,5,8,10,151,84,3,81,0.561,52,3,10,1,6,9,151,41,1,40,0.277,27,2,2,2,3,4
BV-DOU-0128,Centre de Vote de PK10 — Salle 4,Douala,Douala IV,PK10,Collège,4.054792,9.791803,+237 222 893 133,2,Oui,190,128,4,124,0.676,101,3,3,3,7,7,190,127,2,125,0.669,77,16,8,2,7,15,190,89,2,87,0.472,58,7,7,2,4,9
BV-DOU-0129,Centre culturel de Youpwé — Bureau 5,Douala,Douala VI,Youpwé,Centre culturel,3.980017,9.673722,+237 695 643 563,2,Oui,921,675,11,664,0.733,485,42,12,46,25,54,921,364,16,348,0.396,229,15,10,27,31,36,921,491,12,479,0.534,359,9,30,29,16,36
BV-DOU-0130,Bureau de Vote Bonanjo N°10,Douala,Douala I,Bonanjo,Salle polyvalente,4.044452,9.760604,+237 243 605 856,2,Oui,1093,634,29,605,0.581,314,7,72,70,55,87,1093,597,11,586,0.547,273,54,60,52,53,94,1093,603,23,580,0.552,325,32,11,89,46,77
BV-DOU-0131,Bureau de Vote Douala I — Youpwé 131,Douala,Douala I,Youpwé,Centre culturel,4.060845,9.689739,+237 233 393 296,3,Oui,973,439,13,426,0.452,305,22,6,15,41,37,973,584,14,570,0.601,434,23,3,32,37,41,973,440,6,434,0.453,225,17,50,51,28,63
BV-DOU-0132,Bureau de Vote Bonapriso N°13,Douala,Douala I,Bonapriso,École primaire,4.118254,9.659986,+237 243 370 170,4,Non,675,408,6,402,0.605,319,3,22,25,8,25,675,320,9,311,0.475,239,6,17,18,9,22,675,238,2,236,0.353,181,16,1,2,19,17
BV-DOU-0133,Centre de Vote de Ndog-Bong — Salle 3,Douala,Douala I,Ndog-Bong,Centre communautaire,4.030433,9.734547,+237 693 810 570,3,Oui,831,429,4,425,0.517,293,26,41,16,9,40,831,422,16,406,0.509,186,63,22,27,42,66,831,538,24,514,0.648,260,13,15,119,30,77
BV-DOU-0134,Centre de Vote de Mboppi — Salle 3,Douala,Douala VI,Mboppi,Bibliothèque municipale,4.019588,9.683726,+237 242 235 118,2,Non,464,320,3,317,0.691,171,14,9,48,31,44,464,294,8,286,0.635,188,11,8,43,6,30,464,156,5,151,0.337,87,4,20,6,15,19
BV-DOU-0135,Bureau de Vote Douala I — PK17 135,Douala,Douala I,PK17,Bibliothèque municipale,4.066474,9.772307,+237 690 060 439,2,Non,1127,776,34,742,0.689,391,25,128,29,63,106,1127,452,5,447,0.402,314,4,10,60,19,40,1127,474,19,455,0.421,301,22,12,29,45,46
BV-DOU-0136,École primaire de Boko — Bureau 5,Douala,Douala I,Boko,École primaire,4.067748,9.781324,+237 242 718 175,3,Non,773,572,11,561,0.741,399,18,31,41,23,49,773,377,9,368,0.488,265,11,14,30,17,31,773,495,23,472,0.641,295,35,35,32,22,53
BV-DOU-0137,Bureau de Vote Cité des Palmiers 137,Douala,Douala I,Cité des Palmiers,Lycée,4.118482,9.719737,+237 695 614 528,1,Oui,1005,590,27,563,0.588,264,69,54,44,42,90,1005,699,25,674,0.696,471,14,43,43,42,61,1005,278,6,272,0.277,141,28,18,40,5,40
BV-DOU-0138,Lycée Logpom,Douala,Douala I,Logpom,Lycée,3.983518,9.651339,+237 222 021 527,1,Oui,232,104,4,100,0.45,51,16,3,9,6,15,232,154,5,149,0.664,73,20,2,16,15,23,232,109,5,104,0.473,80,5,5,1,6,7
BV-DOU-0139,Bureau de Vote Nyalla N°10,Douala,Douala I,Nyalla,Centre culturel,4.122249,9.662023,+237 690 422 942,1,Non,659,281,9,272,0.427,133,16,54,9,18,42,659,216,2,214,0.329,164,7,2,12,14,15,659,320,8,312,0.486,161,20,50,19,16,46
BV-DOU-0140,Lycée de Sodiko — Bureau 6,Douala,Douala V,Sodiko,Lycée,4.131675,9.721194,+237 690 217 713,1,Non,313,191,6,185,0.612,118,5,20,17,5,20,313,156,4,152,0.501,78,7,15,18,12,22,313,83,3,80,0.265,44,8,6,2,9,11
BV-DOU-0141,Bibliothèque municipale Ndoghem,Douala,Douala VI,Ndoghem,Bibliothèque municipale,3.967934,9.722086,+237 678 546 720,1,Non,1125,622,6,616,0.553,294,72,53,24,76,97,1125,707,17,690,0.629,541,24,32,32,16,45,1125,606,13,593,0.539,470,38,13,30,5,37
BV-DOU-0142,Bureau de Vote Cite SIC 142,Douala,Douala IV,Cite SIC,Bibliothèque municipale,3.981173,9.705985,+237 691 204 736,2,Non,414,184,9,175,0.446,83,22,11,8,23,28,414,151,1,150,0.365,99,14,12,7,2,16,414,263,4,259,0.637,178,19,9,13,15,25
BV-DOU-0143,Centre social de Bessengue — Bureau 3,Douala,Douala IV,Bessengue,Centre social,4.005876,9.753886,+237 691 823 352,1,Non,199,103,4,99,0.52,57,5,18,5,1,13,199,93,3,90,0.471,53,5,8,5,8,11,199,74,2,72,0.374,47,4,3,7,3,8
BV-DOU-0144,Centre de Vote de Makepe — Salle 1,Douala,Douala I,Makepe,Centre communautaire,4.003894,9.701961,+237 679 873 963,1,Oui,911,566,21,545,0.622,312,56,31,29,47,70,911,574,26,548,0.631,329,44,30,35,44,66,911,316,5,311,0.347,176,17,38,33,6,41
BV-DOU-0145,Bureau de Vote Douala IV — Kotto 145,Douala,Douala IV,Kotto,Collège,4.001734,9.652568,+237 692 398 970,2,Non,561,337,9,328,0.602,240,33,11,9,8,27,561,268,3,265,0.478,189,8,24,14,7,23,561,152,5,147,0.272,89,23,5,5,7,18
BV-DOU-0146,Centre de Vote de PK8 — Salle 3,Douala,Douala I,PK8,Salle polyvalente,4.105921,9.778439,+237 679 569 532,3,Non,1145,585,18,567,0.512,375,6,23,36,69,58,1145,348,5,343,0.305,273,11,20,4,14,21,1145,649,21,628,0.567,462,8,45,29,34,50
BV-DOU-0147,Bureau de Vote Ndoghem N°15,Douala,Douala IV,Ndoghem,Salle polyvalente,4.053546,9.736797,+237 242 389 123,4,Non,327,194,8,186,0.595,100,10,8,15,27,26,327,139,3,136,0.426,110,6,6,1,5,8,327,106,3,103,0.326,78,3,4,5,5,8
BV-DOU-0148,Bureau de Vote Douala V — New Bell 148,Douala,Douala V,New Bell,Collège,4.086261,9.629319,+237 233 663 050,1,Non,1093,679,27,652,0.622,432,46,42,34,32,66,1093,594,19,575,0.544,271,12,63,69,69,91,1093,698,32,666,0.639,532,22,8,27,37,40
BV-DOU-0149,Centre communautaire Mbanya,Douala,Douala IV,Mbanya,Centre communautaire,4.05622,9.711521,+237 243 901 231,1,Non,1126,733,26,707,0.651,398,64,56,49,47,93,1126,620,20,600,0.551,411,15,87,12,18,57,1126,540,16,524,0.48,349,52,13,12,45,53
BV-DOU-0150,Bureau de Vote Douala V — Nkongmondo 150,Douala,Douala V,Nkongmondo,Collège,4.051405,9.63211,+237 695 520 444,2,Oui,314,123,3,120,0.394,77,8,9,9,4,13,314,191,6,185,0.61,145,7,8,8,5,12,314,135,4,131,0.432,106,6,2,2,7,8
BV-DOU-0151,Mairie de New Bell — Bureau 4,Douala,Douala I,New Bell,Mairie,4.065682,9.632856,+237 694 965 694,3,Oui,320,207,8,199,0.649,153,4,15,4,9,14,320,137,3,134,0.429,82,6,1,11,18,16,320,87,3,84,0.273,55,4,6,5,5,9
BV-DOU-0152,Centre social de Akwa — Bureau 2,Douala,Douala III,Akwa,Centre social,4.119385,9.669776,+237 691 110 682,3,Oui,534,257,8,249,0.482,163,25,5,16,14,26,534,356,8,348,0.667,268,13,12,10,21,24,534,319,14,305,0.598,236,12,15,16,5,21
BV-DOU-0153,Bureau de Vote Douala VI — Ndog-Bea 153,Douala,Douala VI,Ndog-Bea,Centre social,3.974351,9.697531,+237 222 218 619,4,Non,209,73,1,72,0.352,57,5,1,4,1,4,209,140,2,138,0.674,73,9,19,6,11,20,209,128,2,126,0.614,75,12,6,8,10,15
BV-DOU-0154,Centre de Vote de Japoma — Salle 5,Douala,Douala I,Japoma,Centre social,4.134031,9.72511,+237 222 217 215,1,Non,844,362,10,352,0.429,186,27,30,35,24,50,844,268,2,266,0.318,149,19,12,37,13,36,844,423,11,412,0.502,224,10,83,13,25,57
BV-DOU-0155,Bureau de Vote Bessengue N°11,Douala,Douala VI,Bessengue,École primaire,4.072868,9.667348,+237 679 280 328,4,Non,245,96,2,94,0.393,48,8,8,10,6,14,245,113,1,112,0.461,53,12,4,13,12,18,245,91,2,89,0.374,70,3,2,4,4,6
BV-DOU-0156,Bureau de Vote Douala V — Bonapriso 156,Douala,Douala V,Bonapriso,Centre social,4.067692,9.733489,+237 233 944 194,1,Non,232,168,6,162,0.725,113,14,4,3,13,15,232,115,1,114,0.499,85,3,3,1,13,9,232,85,3,82,0.368,59,1,4,6,5,7
BV-DOU-0157,Centre culturel de Cité des Palmiers — Bureau 1,Douala,Douala I,Cité des Palmiers,Centre culturel,4.012344,9.702609,+237 695 754 080,4,Non,420,280,5,275,0.667,149,43,28,4,13,38,420,239,6,233,0.569,180,4,17,5,11,16,420,180,8,172,0.429,103,11,12,10,15,21
BV-DOU-0158,Bureau de Vote Bonapriso N°4,Douala,Douala V,Bonapriso,Centre culturel,4.047983,9.710502,+237 690 405 783,2,Non,410,168,6,162,0.41,108,10,2,23,3,16,410,223,4,219,0.546,146,20,12,9,10,22,410,166,4,162,0.406,104,11,21,3,5,18
BV-DOU-0159,Bureau de Vote Douala IV — Ndogbong 159,Douala,Douala IV,Ndogbong,Mairie,4.075163,9.789812,+237 693 310 791,2,Non,954,634,19,615,0.665,408,9,68,25,43,62,954,613,13,600,0.644,452,43,36,12,12,45,954,616,17,599,0.646,390,44,33,56,13,63
BV-DOU-0160,Bureau de Vote Nzeng-Ayong 160,Douala,Douala I,Nzeng-Ayong,École primaire,4.030883,9.78308,+237 678 546 929,3,Oui,969,693,13,680,0.716,517,7,63,39,5,49,969,466,21,445,0.482,349,18,30,2,17,29,969,629,29,600,0.649,403,41,14,38,45,59
BV-DOU-0161,Bureau de Vote Bepanda 161,Douala,Douala III,Bepanda,Centre social,4.098609,9.753475,+237 694 662 630,1,Oui,541,229,4,225,0.423,106,23,14,17,29,36,541,171,8,163,0.317,107,14,7,6,12,17,541,261,11,250,0.484,164,12,12,23,13,26
BV-DOU-0162,Bureau de Vote Douala II — Cité des Palmiers 162,Douala,Douala II,Cité des Palmiers,Bibliothèque municipale,4.117557,9.701447,+237 691 329 447,1,Oui,662,418,7,411,0.633,237,47,28,20,26,53,662,278,3,275,0.421,198,7,14,13,20,23,662,314,8,306,0.475,215,30,27,3,3,28
BV-DOU-0163,Bureau de Vote Douala V — Mboppi 163,Douala,Douala V,Mboppi,Bibliothèque municipale,3.978468,9.759176,+237 692 628 357,1,Non,706,420,12,408,0.595,273,30,41,13,10,41,706,290,6,284,0.411,186,27,12,13,16,30,706,362,6,356,0.514,283,17,11,8,15,22
BV-DOU-0164,Bureau de Vote PK8 N°13,Douala,Douala IV,PK8,Centre culturel,4.114918,9.732773,+237 677 027 084,1,Oui,462,315,9,306,0.683,163,20,21,36,23,43,462,201,5,196,0.436,147,8,7,10,9,15,462,186,5,181,0.403,106,2,30,3,17,23
BV-DOU-0165,Bureau de Vote Douala I — Bonapriso 165,Douala,Douala I,Bonapriso,Mairie,3.991108,9.705721,+237 242 717 614,4,Non,338,192,6,186,0.571,144,7,4,9,9,13,338,130,2,128,0.386,91,6,7,6,7,11,338,95,4,91,0.283,56,4,3,5,12,11
BV-DOU-0166,Bureau de Vote Douala III — PK10 166,Douala,Douala III,PK10,École primaire,4.057477,9.728086,+237 243 448 991,4,Oui,376,265,3,262,0.706,185,14,16,10,14,23,376,261,11,250,0.696,177,17,15,8,11,22,376,166,3,163,0.442,114,9,5,9,11,15
BV-DOU-0167,Bureau de Vote Douala VI — Japoma 167,Douala,Douala VI,Japoma,École primaire,4.024784,9.711884,+237 242 305 686,4,Non,682,474,7,467,0.696,258,36,61,35,14,63,682,318,11,307,0.467,141,29,18,49,20,50,682,173,1,172,0.254,90,13,14,22,8,25
BV-DOU-0168,Centre de Vote de Nkongmondo — Salle 5,Douala,Douala III,Nkongmondo,Lycée,4.015581,9.666114,+237 695 313 188,2,Oui,579,325,13,312,0.562,250,13,8,11,11,19,579,195,3,192,0.338,149,1,11,15,3,13,579,297,11,286,0.514,183,19,17,14,22,31
BV-DOU-0169,Bureau de Vote Bonanjo N°18,Douala,Douala IV,Bonanjo,Centre culturel,4.067041,9.667457,+237 692 178 915,4,Non,1029,593,9,584,0.577,311,33,10,67,81,82,1029,676,12,664,0.658,321,55,88,78,19,103,1029,396,7,389,0.385,312,18,2,7,27,23
BV-DOU-0170,Bureau de Vote Makepe N°13,Douala,Douala IV,Makepe,Collège,4.0121,9.77169,+237 222 980 496,3,Oui,807,316,5,311,0.392,152,29,35,14,33,48,807,479,14,465,0.595,327,19,31,31,15,42,807,444,16,428,0.551,258,23,13,15,68,51
BV-DOU-0171,École primaire Deido,Douala,Douala III,Deido,École primaire,4.045931,9.714104,+237 690 815 151,2,Non,960,660,25,635,0.689,409,26,22,58,52,68,960,578,6,572,0.602,269,50,64,28,70,91,960,348,7,341,0.363,177,56,14,31,14,49
BV-DOU-0172,Bureau de Vote Douala II — Koumassi 172,Douala,Douala II,Koumassi,École primaire,4.071184,9.716978,+237 678 870 286,2,Non,175,96,2,94,0.55,65,8,4,1,7,9,175,101,1,100,0.58,60,11,5,10,2,12,175,49,1,48,0.285,39,2,2,1,1,3
BV-DOU-0173,Bureau de Vote Makepe 173,Douala,Douala I,Makepe,Mairie,4.060873,9.635949,+237 695 920 083,1,Oui,851,583,14,569,0.686,370,64,50,7,18,60,851,570,12,558,0.67,329,38,43,44,35,69,851,232,5,227,0.273,144,7,16,22,13,25
BV-DOU-0174,Bureau de Vote Makepe N°5,Douala,Douala III,Makepe,Salle polyvalente,4.001281,9.733827,+237 694 104 456,3,Oui,1019,754,35,719,0.741,419,62,44,10,94,90,1019,401,7,394,0.394,280,15,29,21,14,35,1019,310,7,303,0.304,150,9,12,53,33,46
BV-DOU-0175,Centre communautaire Koumassi,Douala,Douala V,Koumassi,Centre communautaire,3.995568,9.656972,+237 691 257 561,2,Oui,564,392,7,385,0.697,185,11,73,43,13,60,564,387,16,371,0.687,209,17,27,49,20,49,564,168,8,160,0.299,103,13,8,14,5,17
BV-DOU-0176,Bureau de Vote Logpom N°16,Douala,Douala I,Logpom,Lycée,4.021678,9.624683,+237 692 421 254,1,Non,791,453,12,441,0.573,310,35,13,13,30,40,791,276,4,272,0.35,142,23,11,29,28,39,791,212,5,207,0.269,162,17,5,6,3,14
BV-DOU-0177,Centre social de Bepanda — Bureau 3,Douala,Douala III,Bepanda,Centre social,4.087115,9.712655,+237 677 636 572,2,Non,655,301,10,291,0.46,163,28,32,22,7,39,655,374,9,365,0.571,284,18,16,5,18,24,655,226,3,223,0.346,156,14,6,10,17,20
BV-DOU-0178,Centre de Vote de Bonamoussadi — Salle 4,Douala,Douala I,Bonamoussadi,Salle polyvalente,4.003277,9.689585,+237 243 866 225,1,Oui,369,212,2,210,0.575,131,14,11,9,21,24,369,242,6,236,0.656,134,29,7,27,8,31,369,237,5,232,0.644,184,2,6,12,13,15
BV-DOU-0179,Bureau de Vote Douala II — Ndog-Bong 179,Douala,Douala II,Ndog-Bong,Collège,4.065568,9.661387,+237 695 940 189,4,Oui,639,249,6,243,0.39,145,22,4,35,7,30,639,222,5,217,0.347,143,22,11,9,9,23,639,273,8,265,0.427,187,5,26,7,16,24
BV-DOU-0180,Centre communautaire Sodiko,Douala,Douala II,Sodiko,Centre communautaire,4.095761,9.755975,+237 692 025 521,4,Non,418,232,4,228,0.556,148,22,18,4,12,24,418,153,2,151,0.368,86,12,16,3,14,20,418,132,3,129,0.318,69,12,14,6,10,18
BV-DOU-0181,Bureau de Vote Douala II — Bonanjo 181,Douala,Douala II,Bonanjo,Mairie,4.095383,9.712919,+237 222 500 412,4,Oui,667,325,5,320,0.488,203,16,27,12,27,35,667,244,4,240,0.367,167,3,18,10,20,22,667,407,13,394,0.611,283,19,23,10,26,33
BV-DOU-0182,Collège Bangue,Douala,Douala I,Bangue,Collège,3.994336,9.697253,+237 222 758 215,4,Oui,978,512,21,491,0.524,283,38,45,42,20,63,978,358,13,345,0.367,269,11,13,18,11,23,978,487,22,465,0.499,340,33,6,22,26,38
